lag_1,lag_2,lag_3,lag_4,rolling_mean_3,rolling_std_3,trend_index,scenario_drift,target_carbon_tco2
207.092,204.178,218.971,155.304,205.908,1.53188,10,0,206.453
206.453,207.092,204.178,218.971,209.702,5.08435,11,0,215.562
215.562,206.453,207.092,204.178,215.088,8.40783,12,0,223.249
223.249,215.562,206.453,207.092,227.496,14.5309,13,0,243.677
243.677,223.249,215.562,206.453,238.148,13.0454,14,0,247.519
247.519,243.677,223.249,215.562,249.316,6.71984,15,0,256.751
256.751,247.519,243.677,223.249,253.762,5.40837,16,0,257.016
257.016,256.751,247.519,243.677,254.091,4.83882,17,0,248.506
248.506,257.016,256.751,247.519,247.135,10.6329,18,0,235.883
235.883,248.506,257.016,256.751,238.405,9.10548,19,0,230.826
230.826,235.883,248.506,257.016,243.909,18.4551,20,0,265.018
265.018,230.826,235.883,248.506,249.835,17.4139,21,0,253.659
253.659,265.018,230.826,235.883,258.736,5.77484,22,0,257.529
257.529,253.659,265.018,230.826,253.663,3.86421,23,0,249.801
91.691,83.9165,77.952,90.8728,84.7718,6.53377,4,0,78.7077
78.7077,91.691,83.9165,77.952,83.4762,7.14488,5,0,80.0299
80.0299,78.7077,91.691,83.9165,78.8735,1.08304,6,0,77.883
77.883,80.0299,78.7077,91.691,76.9945,3.56373,7,0,73.0706
73.0706,77.883,80.0299,78.7077,73.0159,4.8947,8,0,68.094
68.094,73.0706,77.883,80.0299,66.5244,7.45588,9,0,58.4087
58.4087,68.094,73.0706,77.883,61.6654,5.56749,10,0,58.4935
58.4935,58.4087,68.094,73.0706,57.1524,2.24992,11,0,54.5548
54.5548,58.4935,58.4087,68.094,55.2491,2.95906,12,0,52.6988
52.6988,54.5548,58.4935,58.4087,57.6969,7.11038,13,0,65.837
65.837,52.6988,54.5548,58.4935,64.1812,10.7506,14,0,74.0078
74.0078,65.837,52.6988,54.5548,85.8609,27.9069,15,0,117.738
117.738,74.0078,65.837,52.6988,106.762,28.876,16,0,128.541
128.541,117.738,74.0078,65.837,125.01,6.29919,17,0,128.752
128.752,128.541,117.738,74.0078,120.117,14.775,18,0,103.056
103.056,128.752,128.541,117.738,114.223,13.1739,19,0,110.861
110.861,103.056,128.752,128.541,112.076,9.68553,20,0,122.313
122.313,110.861,103.056,128.752,114.77,6.53381,21,0,111.136
111.136,122.313,110.861,103.056,108.156,15.8578,22,0,91.0197
91.0197,111.136,122.313,110.861,104.709,11.8631,23,0,111.973
74.7888,59.3103,60.1368,47.9168,67.7179,7.82533,4,0,69.0544
69.0544,74.7888,59.3103,60.1368,63.57,14.7468,5,0,46.8668
46.8668,69.0544,74.7888,59.3103,57.7102,11.1023,6,0,57.2093
57.2093,46.8668,69.0544,74.7888,47.1329,9.946,7,0,37.3227
37.3227,57.2093,46.8668,69.0544,42.2353,13.2209,8,0,32.174
32.174,37.3227,57.2093,46.8668,34.4272,2.63376,9,0,33.785
33.785,32.174,37.3227,57.2093,32.8006,0.863034,10,0,32.4428
32.4428,33.785,32.174,37.3227,37.3854,7.42895,11,0,45.9286
45.9286,32.4428,33.785,32.174,40.7007,7.23547,12,0,43.7306
43.7306,45.9286,32.4428,33.785,51.1605,11.0204,13,0,63.8224
63.8224,43.7306,45.9286,32.4428,56.9578,11.4579,14,0,63.3205
63.3205,63.8224,43.7306,45.9286,65.2298,2.88332,15,0,68.5465
68.5465,63.3205,63.8224,43.7306,65.4567,2.74043,16,0,64.5031
64.5031,68.5465,63.3205,63.8224,65.4655,2.7302,17,0,63.3468
63.3468,64.5031,68.5465,63.3205,58.8364,8.83261,18,0,48.6592
48.6592,63.3468,64.5031,68.5465,46.9391,17.3319,19,0,28.8113
28.8113,48.6592,63.3468,64.5031,32.2807,14.9488,20,0,19.3716
19.3716,28.8113,48.6592,63.3468,23.0251,5.06838,21,0,20.8923
20.8923,19.3716,28.8113,48.6592,19.2073,1.77291,22,0,17.3579
17.3579,20.8923,19.3716,28.8113,20.0205,2.35121,23,0,21.8113
143.92,148.48,143.137,145.066,151.065,8.72875,4,0,160.794
160.794,143.92,148.48,143.137,161.174,17.4463,5,0,178.807
178.807,160.794,143.92,148.48,172.512,10.1575,6,0,177.935
177.935,178.807,160.794,143.92,175.405,5.15577,7,0,169.473
169.473,177.935,178.807,160.794,169.47,8.46645,8,0,161.002
161.002,169.473,177.935,178.807,165.947,4.40993,9,0,167.366
167.366,161.002,169.473,177.935,167.873,7.13712,10,0,175.25
175.25,167.366,161.002,169.473,181.292,17.7374,11,0,201.261
201.261,175.25,167.366,161.002,196.892,19.8217,12,0,214.164
214.164,201.261,175.25,167.366,209.392,7.07664,13,0,212.751
212.751,214.164,201.261,175.25,214.88,2.56325,14,0,217.725
217.725,212.751,214.164,201.261,223.354,14.276,15,0,239.587
239.587,217.725,212.751,214.164,227.17,11.2294,16,0,224.2
224.2,239.587,217.725,212.751,233.047,7.94887,17,0,235.356
235.356,224.2,239.587,217.725,248.187,32.3697,18,0,285.005
285.005,235.356,224.2,239.587,265.521,26.4924,19,0,276.204
276.204,285.005,235.356,224.2,280.713,4.40469,20,0,280.931
280.931,276.204,285.005,235.356,280.758,4.47083,21,0,285.14
285.14,280.931,276.204,285.005,291.768,15.2696,22,0,309.231
309.231,285.14,280.931,276.204,305.516,18.7963,23,0,322.178
347.939,346.112,348.922,339.002,345.975,2.036,4,0,343.874
343.874,347.939,346.112,348.922,342.298,6.57173,5,0,335.082
335.082,343.874,347.939,346.112,334.404,9.82647,6,0,324.256
324.256,335.082,343.874,347.939,327.796,6.31054,7,0,324.05
324.05,324.256,335.082,343.874,314.786,16.2246,8,0,296.052
296.052,324.05,324.256,335.082,312.938,14.8658,9,0,318.714
318.714,296.052,324.05,324.256,307.357,11.3311,10,0,307.305
307.305,318.714,296.052,324.05,313.619,5.80133,11,0,314.839
314.839,307.305,318.714,296.052,314.58,7.14981,12,0,321.597
321.597,314.839,307.305,318.714,317.469,3.61988,13,0,315.97
315.97,321.597,314.839,307.305,318.542,2.8446,14,0,318.058
318.058,315.97,321.597,314.839,317.082,1.05041,15,0,317.216
317.216,318.058,315.97,321.597,318.225,1.1012,16,0,319.4
319.4,317.216,318.058,315.97,318.617,1.21582,17,0,319.235
319.235,319.4,317.216,318.058,312.59,11.6518,18,0,299.136
299.136,319.235,319.4,317.216,305.735,11.6918,19,0,298.835
298.835,299.136,319.235,319.4,288.421,18.2983,20,0,267.293
267.293,298.835,299.136,319.235,281.727,15.94,21,0,279.054
279.054,267.293,298.835,299.136,279.308,12.1438,22,0,291.577
291.577,279.054,267.293,298.835,285.08,6.2747,23,0,284.61
120.007,129.173,119.175,121.346,125.593,4.901,4,0,127.599
127.599,120.007,129.173,119.175,132.158,14.9607,5,0,148.868
148.868,127.599,120.007,129.173,139.187,10.7621,6,0,141.094
141.094,148.868,127.599,120.007,137.515,13.5027,7,0,122.583
122.583,141.094,148.868,127.599,130.099,9.73303,8,0,126.621
126.621,122.583,141.094,148.868,127.54,5.47406,9,0,133.415
133.415,126.621,122.583,141.094,129.963,3.39867,10,0,129.852
129.852,133.415,126.621,122.583,152.504,36.1926,11,0,194.245
194.245,129.852,133.415,126.621,181.35,46.4139,12,0,219.952
219.952,194.245,129.852,133.415,216.984,21.4099,13,0,236.755
236.755,219.952,194.245,129.852,234.223,13.1886,14,0,245.963
245.963,236.755,219.952,194.245,245.573,8.63004,15,0,254.002
254.002,245.963,236.755,219.952,245.507,8.73239,16,0,236.555
236.555,254.002,245.963,236.755,246.235,8.87947,17,0,248.149
248.149,236.555,254.002,245.963,242.35,5.79692,18,0,242.346
242.346,248.149,236.555,254.002,243.699,3.95066,19,0,240.603
240.603,242.346,248.149,236.555,240.419,2.02464,20,0,238.309
238.309,240.603,242.346,248.149,238.539,1.96021,21,0,236.703
236.703,238.309,240.603,242.346,232.876,8.05914,22,0,223.617
223.617,236.703,238.309,240.603,242.142,21.7612,23,0,266.107
103.162,78.5167,71.2393,70.6422,92.6325,12.7081,4,0,96.2187
96.2187,103.162,78.5167,71.2393,98.8519,3.76332,5,0,97.1748
97.1748,96.2187,103.162,78.5167,98.785,3.64848,6,0,102.962
102.962,97.1748,96.2187,103.162,97.095,5.90699,7,0,91.1484
91.1484,102.962,97.1748,96.2187,95.853,6.2628,8,0,93.4488
93.4488,91.1484,102.962,97.1748,95.9262,6.38751,9,0,103.181
103.181,93.4488,91.1484,102.962,97.2839,5.18365,10,0,95.2215
95.2215,103.181,93.4488,91.1484,105.792,12.09,11,0,118.975
118.975,95.2215,103.181,93.4488,112.216,14.8199,12,0,122.451
122.451,118.975,95.2215,103.181,129.353,15.065,13,0,146.632
146.632,122.451,118.975,95.2215,140.966,16.4316,14,0,153.815
153.815,146.632,122.451,118.975,153.341,6.48451,15,0,159.575
159.575,153.815,146.632,122.451,153.445,6.32341,16,0,146.945
146.945,159.575,153.815,146.632,155.399,7.32214,17,0,159.678
159.678,146.945,159.575,153.815,152.259,6.62249,18,0,150.154
150.154,159.678,146.945,159.575,156.059,5.15692,19,0,158.345
158.345,150.154,159.678,146.945,149.774,8.7674,20,0,140.822
140.822,158.345,150.154,159.678,149.909,8.7793,21,0,150.559
150.559,140.822,158.345,150.154,156.866,19.9582,22,0,179.215
179.215,150.559,140.822,158.345,170.694,17.506,23,0,182.309
433.516,412.502,405.162,387.232,421.626,10.7765,4,0,418.859
418.859,433.516,412.502,405.162,422.192,10.0797,5,0,414.201
414.201,418.859,433.516,412.502,408.576,13.9716,6,0,392.669
392.669,414.201,418.859,433.516,399.269,12.9604,7,0,390.937
390.937,392.669,414.201,418.859,390.746,2.02479,8,0,388.633
388.633,390.937,392.669,414.201,387.666,3.84637,9,0,383.429
383.429,388.633,390.937,392.669,386.826,2.94431,10,0,388.417
388.417,383.429,388.633,390.937,392.818,12.2005,11,0,406.608
406.608,388.417,383.429,388.633,421.322,42.2299,12,0,468.94
468.94,406.608,388.417,383.429,449.523,37.2213,13,0,473.021
473.021,468.94,406.608,388.417,478.222,12.7079,14,0,492.706
492.706,473.021,468.94,406.608,486.714,11.8896,15,0,494.416
494.416,492.706,473.021,468.94,494.811,2.3286,16,0,497.312
497.312,494.416,492.706,473.021,489.628,10.899,17,0,477.154
477.154,497.312,494.416,492.706,481.629,13.9926,18,0,470.422
470.422,477.154,497.312,494.416,469.359,8.37725,19,0,460.501
460.501,470.422,477.154,497.312,463.604,5.91293,20,0,459.888
459.888,460.501,470.422,477.154,460.48,0.581877,21,0,461.051
461.051,459.888,460.501,470.422,460.847,0.875682,22,0,461.603
461.603,461.051,459.888,460.501,467.32,10.3846,23,0,479.307
187.32,183.136,166.342,168.437,180.897,7.78938,4,0,172.233
172.233,187.32,183.136,166.342,179.827,7.54447,5,0,179.929
179.929,172.233,187.32,183.136,169.619,11.8341,6,0,156.697
156.697,179.929,172.233,187.32,163.482,14.3156,7,0,153.82
153.82,156.697,179.929,172.233,153.781,2.93635,8,0,150.825
150.825,153.82,156.697,179.929,149.086,5.80234,9,0,142.613
142.613,150.825,153.82,156.697,148.642,5.28633,10,0,152.486
152.486,142.613,150.825,153.82,151.838,8.91828,11,0,160.414
160.414,152.486,142.613,150.825,158.995,5.92755,12,0,164.084
164.084,160.414,152.486,142.613,170.15,13.8075,13,0,185.952
185.952,164.084,160.414,152.486,177.796,11.9459,14,0,183.351
183.351,185.952,164.084,160.414,193.479,15.3454,15,0,211.135
211.135,183.351,185.952,164.084,194.798,14.5232,16,0,189.908
189.908,211.135,183.351,185.952,191.906,18.3113,17,0,174.676
174.676,189.908,211.135,183.351,177.104,11.7791,18,0,166.728
166.728,174.676,189.908,211.135,171.914,4.49488,19,0,174.339
174.339,166.728,174.676,189.908,165.405,9.66348,20,0,155.148
155.148,174.339,166.728,174.676,158.317,14.6961,21,0,145.464
145.464,155.148,174.339,166.728,155.728,10.5652,22,0,166.57
166.57,145.464,155.148,174.339,158.835,11.6276,23,0,164.472
388.061,361.342,346.25,326.084,378.569,14.9449,4,0,386.304
386.304,388.061,361.342,346.25,384.843,4.14602,5,0,380.164
380.164,386.304,388.061,361.342,375.196,14.2567,6,0,359.12
359.12,380.164,386.304,388.061,364.985,13.2583,7,0,355.671
355.671,359.12,380.164,386.304,355.729,3.36153,8,0,352.397
352.397,355.671,359.12,380.164,354.258,1.68208,9,0,354.707
354.707,352.397,355.671,359.12,362.201,15.0243,10,0,379.498
379.498,354.707,352.397,355.671,370.135,13.4629,11,0,376.201
376.201,379.498,354.707,352.397,381.957,7.30262,12,0,390.172
390.172,376.201,379.498,354.707,392.181,17.0738,13,0,410.171
410.171,390.172,376.201,379.498,400.535,10.0195,14,0,401.263
401.263,410.171,390.172,376.201,411.003,10.1813,15,0,421.575
421.575,401.263,410.171,390.172,412.388,10.2936,16,0,414.327
414.327,421.575,401.263,410.171,418.194,3.64844,17,0,418.681
418.681,414.327,421.575,401.263,414.99,3.4078,18,0,411.963
411.963,418.681,414.327,421.575,412.605,5.78287,19,0,407.169
407.169,411.963,418.681,414.327,410.382,2.78234,20,0,412.013
412.013,407.169,411.963,418.681,411.036,3.48271,21,0,413.926
413.926,412.013,407.169,411.963,414.306,2.5053,22,0,416.98
416.98,413.926,412.013,407.169,421.068,9.84531,23,0,432.299
401.92,410.911,385.419,371.175,403.381,6.91687,4,0,397.31
397.31,401.92,410.911,385.419,404.99,9.5907,5,0,415.74
415.74,397.31,401.92,410.911,406.122,9.2412,6,0,405.317
405.317,415.74,397.31,401.92,411.041,5.28659,7,0,412.065
412.065,405.317,415.74,397.31,408.085,3.53352,8,0,406.874
406.874,412.065,405.317,415.74,414.981,9.89285,9,0,426.004
426.004,406.874,412.065,405.317,416.797,9.58523,10,0,417.513
417.513,426.004,406.874,412.065,428.511,12.4434,11,0,442.018
442.018,417.513,426.004,406.874,430.596,12.3367,12,0,432.258
432.258,442.018,417.513,426.004,440.8,8.00366,13,0,448.126
448.126,432.258,442.018,417.513,450.216,19.0895,14,0,470.265
470.265,448.126,432.258,442.018,461.76,11.928,15,0,466.891
466.891,470.265,448.126,432.258,474.971,11.2004,16,0,487.756
487.756,466.891,470.265,448.126,474.668,11.4019,17,0,469.355
469.355,487.756,466.891,470.265,477.126,9.52779,18,0,474.268
474.268,469.355,487.756,466.891,477.259,9.75049,19,0,488.155
488.155,474.268,469.355,487.756,475.05,12.7324,20,0,462.726
462.726,488.155,474.268,469.355,472.219,13.8852,21,0,465.775
465.775,462.726,488.155,474.268,469.165,8.64726,22,0,478.994
478.994,465.775,462.726,488.155,481.743,17.5056,23,0,500.461
131.188,133.915,120.419,119.355,130.057,4.53014,4,0,125.069
125.069,131.188,133.915,120.419,125.341,5.71616,5,0,119.765
119.765,125.069,131.188,133.915,122.798,2.73241,6,0,123.559
123.559,119.765,125.069,131.188,123.436,3.61135,7,0,126.985
126.985,123.559,119.765,125.069,126.474,2.69637,8,0,128.879
128.879,126.985,123.559,119.765,122.711,9.0921,9,0,112.269
112.269,128.879,126.985,123.559,124.192,10.4042,10,0,131.429
131.429,112.269,128.879,126.985,127.549,13.7567,11,0,138.949
138.949,131.429,112.269,128.879,139.999,9.13898,12,0,149.617
149.617,138.949,131.429,112.269,151.111,12.9735,13,0,164.767
164.767,149.617,138.949,131.429,157.719,7.62978,14,0,158.772
158.772,164.767,149.617,138.949,159.128,5.46928,15,0,153.846
153.846,158.772,164.767,149.617,153.689,5.16291,16,0,148.45
148.45,153.846,158.772,164.767,156.987,10.4664,17,0,168.664
168.664,148.45,153.846,158.772,157.507,10.2692,18,0,155.407
155.407,168.664,148.45,153.846,164.185,7.60312,19,0,168.486
168.486,155.407,168.664,148.45,165.599,9.09863,20,0,172.903
172.903,168.486,155.407,168.664,164.211,11.445,21,0,151.244
151.244,172.903,168.486,155.407,165.337,12.2158,22,0,171.863
171.863,151.244,172.903,168.486,168.805,16.2489,23,0,183.307
355.298,332.577,351.226,344.311,350.806,16.4494,4,0,364.542
364.542,355.298,332.577,351.226,358.966,4.90893,5,0,357.057
357.057,364.542,355.298,332.577,358.274,5.7569,6,0,353.223
353.223,357.057,364.542,355.298,351.864,5.9885,7,0,345.313
345.313,353.223,357.057,364.542,345.345,7.86261,8,0,337.498
337.498,345.313,353.223,357.057,343.025,4.81048,9,0,346.265
346.265,337.498,345.313,353.223,344.709,6.57211,10,0,350.363
350.363,346.265,337.498,345.313,352.579,7.66566,11,0,361.108
361.108,350.363,346.265,337.498,360.342,9.61879,12,0,369.555
369.555,361.108,350.363,346.265,367.71,5.89933,13,0,372.466
372.466,369.555,361.108,350.363,376.266,9.21936,14,0,386.778
386.778,372.466,369.555,361.108,379.269,7.18225,15,0,378.564
378.564,386.778,372.466,369.555,378.595,8.16753,16,0,370.443
370.443,378.564,386.778,372.466,377.519,6.61479,17,0,383.548
383.548,370.443,378.564,386.778,376.972,6.55266,18,0,376.923
376.923,383.548,370.443,378.564,378.846,4.09445,19,0,376.068
376.068,376.923,383.548,370.443,370.901,9.69874,20,0,359.713
359.713,376.068,376.923,383.548,373.456,12.641,21,0,384.587
384.587,359.713,376.068,376.923,374.596,13.139,22,0,379.489
379.489,384.587,359.713,376.068,380.606,3.55683,23,0,377.741
108.273,91.8359,100.177,71.9622,95.627,11.2409,4,0,86.7717
86.7717,108.273,91.8359,100.177,93.4289,12.8784,5,0,85.2415
85.2415,86.7717,108.273,91.8359,84.4454,2.81033,6,0,81.3229
81.3229,85.2415,86.7717,108.273,78.8466,7.92853,7,0,69.9755
69.9755,81.3229,85.2415,86.7717,72.4079,7.98183,8,0,65.9252
65.9252,69.9755,81.3229,85.2415,62.0478,10.4222,9,0,50.2427
50.2427,65.9252,69.9755,81.3229,57.7681,7.8603,10,0,57.1366
57.1366,50.2427,65.9252,69.9755,60.2411,11.8595,11,0,73.3441
73.3441,57.1366,50.2427,65.9252,65.9135,8.18721,12,0,67.2599
67.2599,73.3441,57.1366,50.2427,75.8771,10.1242,13,0,87.0273
87.0273,67.2599,73.3441,57.1366,80.6266,11.5793,14,0,87.5925
87.5925,87.0273,67.2599,73.3441,89.3094,3.47478,15,0,93.3085
93.3085,87.5925,87.0273,67.2599,90.0874,2.92633,16,0,89.3613
89.3613,93.3085,87.5925,87.0273,85.8295,9.73768,17,0,74.8187
74.8187,89.3613,93.3085,87.5925,77.6712,10.557,18,0,68.8335
68.8335,74.8187,89.3613,93.3085,68.5082,6.47924,19,0,61.8725
61.8725,68.8335,74.8187,89.3613,61.0125,8.28458,20,0,52.3314
52.3314,61.8725,68.8335,74.8187,58.9875,5.78131,21,0,62.7585
62.7585,52.3314,61.8725,68.8335,58.5539,5.49864,22,0,60.5719
60.5719,62.7585,52.3314,61.8725,61.6804,1.09362,23,0,61.711
204.967,205.71,203.136,191.379,206.17,1.48772,4,0,207.834
207.834,204.967,205.71,203.136,206.835,1.61825,5,0,207.702
207.702,207.834,204.967,205.71,206.022,3.02437,6,0,202.531
202.531,207.702,207.834,204.967,208.398,6.24435,7,0,214.961
214.961,202.531,207.702,207.834,206.573,7.26583,8,0,202.228
202.228,214.961,202.531,207.702,205.476,8.34964,9,0,199.238
199.238,202.228,214.961,202.531,203.512,5.03966,10,0,209.069
209.069,199.238,202.228,214.961,209.939,11.1607,11,0,221.509
221.509,209.069,199.238,202.228,217.922,7.71277,12,0,223.188
223.188,221.509,209.069,199.238,229.213,11.9188,13,0,242.941
242.941,223.188,221.509,209.069,233.213,9.87979,14,0,233.508
233.508,242.941,223.188,221.509,244.761,12.2638,15,0,257.832
257.832,233.508,242.941,223.188,246.953,12.3635,16,0,249.518
249.518,257.832,233.508,242.941,251.506,5.60363,17,0,247.167
247.167,249.518,257.832,233.508,244.942,6.00691,18,0,238.14
238.14,247.167,249.518,257.832,238.433,8.59045,19,0,229.994
229.994,238.14,247.167,249.518,230.859,6.88865,20,0,224.444
224.444,229.994,238.14,247.167,229.08,4.25376,21,0,232.803
232.803,224.444,229.994,238.14,235.213,12.1543,22,0,248.392
248.392,232.803,224.444,229.994,241.716,8.03121,23,0,243.952
374.974,365.324,357.792,341.432,362.431,14.2132,4,0,346.993
346.993,374.974,365.324,357.792,357.992,14.9192,5,0,352.009
352.009,346.993,374.974,365.324,353.68,7.66033,6,0,362.038
362.038,352.009,346.993,374.974,354.82,6.30206,7,0,350.412
350.412,362.038,352.009,346.993,357.415,6.16739,8,0,359.794
359.794,350.412,362.038,352.009,355.278,4.70072,9,0,355.627
355.627,359.794,350.412,362.038,361.875,7.5081,10,0,370.204
370.204,355.627,359.794,350.412,365.847,8.8833,11,0,371.711
371.711,370.204,355.627,359.794,373.614,4.66183,12,0,378.926
378.926,371.711,370.204,355.627,374.949,3.66359,13,0,374.211
374.211,378.926,371.711,370.204,378.554,4.16963,14,0,382.526
382.526,374.211,378.926,371.711,380.4,5.44672,15,0,384.464
384.464,382.526,374.211,378.926,380.97,4.47898,16,0,375.921
375.921,384.464,382.526,374.211,386.33,11.4569,17,0,398.605
398.605,375.921,384.464,382.526,388.305,11.485,18,0,390.388
390.388,398.605,375.921,384.464,389.418,9.70951,19,0,379.259
379.259,390.388,398.605,375.921,386.989,6.71044,20,0,391.32
391.32,379.259,390.388,398.605,382.494,7.73392,21,0,376.902
376.902,391.32,379.259,390.388,379.687,10.5199,22,0,370.84
370.84,376.902,391.32,379.259,382.382,15.0494,23,0,399.403
159.782,168.488,161.903,154.43,164.397,4.37691,4,0,164.92
164.92,159.782,168.488,161.903,155.623,11.9337,5,0,142.166
142.166,164.92,159.782,168.488,154.219,11.4373,6,0,155.572
155.572,142.166,164.92,159.782,139.485,17.5807,7,0,120.718
120.718,155.572,142.166,164.92,132.367,20.0959,8,0,120.811
120.811,120.718,155.572,142.166,117.007,6.50931,9,0,109.491
109.491,120.811,120.718,155.572,115.507,5.69381,10,0,116.219
116.219,109.491,120.811,120.718,118.237,9.91036,11,0,129.001
129.001,116.219,109.491,120.811,126.499,9.28518,12,0,134.276
134.276,129.001,116.219,109.491,140.184,15.0335,13,0,157.273
157.273,134.276,129.001,116.219,149.439,13.1339,14,0,156.768
156.768,157.273,134.276,129.001,155.77,2.18137,15,0,153.268
153.268,156.768,157.273,134.276,154.132,2.32702,16,0,152.361
152.361,153.268,156.768,157.273,153.487,1.24961,17,0,154.832
154.832,152.361,153.268,156.768,149.467,7.25769,18,0,141.209
141.209,154.832,152.361,153.268,136.578,20.9571,19,0,113.692
113.692,141.209,154.832,152.361,121.301,17.3999,20,0,109.001
109.001,113.692,141.209,154.832,112.466,3.04262,21,0,114.704
114.704,109.001,113.692,141.209,113.152,3.63243,22,0,115.751
115.751,114.704,109.001,113.692,113.936,2.29666,23,0,111.354
421.262,409.329,400.724,385.735,417.461,7.04686,4,0,421.79
421.79,421.262,409.329,400.724,419.429,3.64186,5,0,415.235
415.235,421.79,421.262,409.329,416.608,4.6499,6,0,412.8
412.8,415.235,421.79,421.262,418.645,8.10781,7,0,427.901
427.901,412.8,415.235,421.79,422.492,8.41272,8,0,426.776
426.776,427.901,412.8,415.235,427.815,0.999478,9,0,428.769
428.769,426.776,427.901,412.8,430.639,5.06451,10,0,436.373
436.373,428.769,426.776,427.901,434.381,4.92739,11,0,438
438,436.373,428.769,426.776,442.988,10.0805,12,0,454.589
454.589,438,436.373,428.769,458.727,23.0756,13,0,483.592
483.592,454.589,438,436.373,473.202,16.1552,14,0,481.425
481.425,483.592,454.589,438,480.34,3.90893,15,0,476.003
476.003,481.425,483.592,454.589,492.904,24.7279,16,0,521.286
521.286,476.003,481.425,483.592,500.285,22.819,17,0,503.566
503.566,521.286,476.003,481.425,519.802,15.5473,18,0,534.554
534.554,503.566,521.286,476.003,523.324,17.1644,19,0,531.852
531.852,534.554,503.566,521.286,529.531,6.50283,20,0,522.186
522.186,531.852,534.554,503.566,524.187,6.88694,21,0,518.522
518.522,522.186,531.852,534.554,522.574,4.26014,22,0,527.015
527.015,518.522,522.186,531.852,531.365,15.4829,23,0,548.557
194.031,175.146,157.433,137.864,191,14.5775,4,0,203.824
203.824,194.031,175.146,157.433,195.096,8.24734,5,0,187.433
187.433,203.824,194.031,175.146,191.035,11.4226,6,0,181.847
181.847,187.433,203.824,194.031,179.458,9.40044,7,0,169.093
169.093,181.847,187.433,203.824,180.85,11.2907,8,0,191.609
191.609,169.093,181.847,187.433,181.462,11.4209,9,0,183.684
183.684,191.609,169.093,181.847,198.126,18.5792,10,0,219.086
219.086,183.684,191.609,169.093,201.009,17.7129,11,0,200.257
200.257,219.086,183.684,191.609,218.361,17.7531,12,0,235.741
235.741,200.257,219.086,183.684,224.537,21.0477,13,0,237.612
237.612,235.741,200.257,219.086,235.835,1.73213,14,0,234.152
234.152,237.612,235.741,200.257,241.111,9.22054,15,0,251.569
251.569,234.152,237.612,235.741,248.33,12.8678,16,0,259.269
259.269,251.569,234.152,237.612,254.033,4.53647,17,0,251.262
251.262,259.269,251.569,234.152,256.097,4.25451,18,0,257.761
257.761,251.262,259.269,251.569,254.867,3.30729,19,0,255.578
255.578,257.761,251.262,259.269,279.474,39.5134,20,0,325.083
325.083,255.578,257.761,251.262,301.409,39.698,21,0,323.566
323.566,325.083,255.578,257.761,323.427,1.72953,22,0,321.632
321.632,323.566,325.083,255.578,328.79,10.7654,23,0,341.17
118.092,130.077,105.855,96.7503,123.061,6.24873,4,0,121.015
121.015,118.092,130.077,105.855,114.232,9.33226,5,0,103.589
103.589,121.015,118.092,130.077,101.1,21.2694,6,0,78.6951
78.6951,103.589,121.015,118.092,90.1681,12.5608,7,0,88.2201
88.2201,78.6951,103.589,121.015,78.7654,9.4198,8,0,69.3809
69.3809,88.2201,78.6951,103.589,75.3192,11.1842,9,0,68.3568
68.3568,69.3809,88.2201,78.6951,67.3503,2.67951,10,0,64.3133
64.3133,68.3568,69.3809,88.2201,70.7583,7.92362,11,0,79.6049
79.6049,64.3133,68.3568,69.3809,80.1327,16.0898,12,0,96.48
96.48,79.6049,64.3133,68.3568,93.4804,12.6454,13,0,104.356
104.356,96.48,79.6049,64.3133,105.569,9.75149,14,0,115.87
115.87,104.356,96.48,79.6049,112.975,7.59696,15,0,118.699
118.699,115.87,104.356,96.48,106.491,18.7484,16,0,84.9038
84.9038,118.699,115.87,104.356,95.71,19.9212,17,0,83.5268
83.5268,84.9038,118.699,115.87,78.7319,9.52243,18,0,67.7651
67.7651,83.5268,84.9038,118.699,75.911,7.8942,19,0,76.441
76.441,67.7651,83.5268,84.9038,67.284,9.40677,20,0,57.6459
57.6459,76.441,67.7651,83.5268,63.2531,11.4636,21,0,55.6723
55.6723,57.6459,76.441,67.7651,57.6222,1.93819,22,0,59.5485
59.5485,55.6723,57.6459,76.441,61.9494,7.7613,23,0,70.6275
410.286,379.903,380.719,374.236,395.797,15.2402,4,0,397.202
397.202,410.286,379.903,380.719,399.121,10.3401,5,0,389.875
389.875,397.202,410.286,379.903,388.599,9.30666,6,0,378.72
378.72,389.875,397.202,410.286,390.842,12.6331,7,0,403.931
403.931,378.72,389.875,397.202,395.457,14.4944,8,0,403.719
403.719,403.931,378.72,389.875,405.857,3.52218,9,0,409.923
409.923,403.719,403.931,378.72,407.127,3.14707,10,0,407.74
407.74,409.923,403.719,403.931,415.531,11.6564,11,0,428.932
428.932,407.74,409.923,403.719,424.919,15.5664,12,0,438.087
438.087,428.932,407.74,409.923,445.822,21.8114,13,0,470.446
470.446,438.087,428.932,407.74,452.535,16.4555,14,0,449.072
449.072,470.446,438.087,428.932,463.031,12.097,15,0,469.575
469.575,449.072,470.446,438.087,462.916,11.9922,16,0,470.1
470.1,469.575,449.072,470.446,465.368,7.7464,17,0,456.428
456.428,470.1,469.575,449.072,461.784,7.301,18,0,458.824
458.824,456.428,470.1,469.575,457.62,1.19779,19,0,457.608
457.608,458.824,456.428,470.1,454.873,5.82185,20,0,448.187
