avle_plus_normalized,ndvi_mean_t2,loss_area_ha_log,delta_ndvi_mean,delta_ndvi_std,temporal_factor_mean,label_id,label_name
0.779635,0.505912,3.36289,0.671279,0.157289,0.231133,3,critical_afforestation
0.069613,0.213054,4.31932,0.491951,0.249775,0.750672,0,monitoring_only
0.335377,0.309239,1.5106,0.118463,0.0485968,0.934891,0,monitoring_only
0.959814,0.445433,2.43706,0.292555,0.136075,0.052606,3,critical_afforestation
0.323444,0.418265,4.38555,0.0429553,0.0502265,0.838511,0,monitoring_only
0.621855,0.822021,2.24226,0.307294,0.160523,0.546425,1,targeted_replanting
0.519885,0.853532,4.1216,0.0397774,0.186117,0.444169,0,monitoring_only
0.936624,0.527243,3.58403,0.675238,0.0101752,0.299401,3,critical_afforestation
0.162772,0.31252,5.60167,0.352504,0.255755,0.360329,0,monitoring_only
0.299388,0.739097,4.53848,0.634096,0.152778,0.856552,0,monitoring_only
0.862377,0.245468,3.28072,0.127794,0.237543,0.972808,3,critical_afforestation
0.666203,0.493733,0.794242,0.389066,0.0833689,0.762412,0,monitoring_only
0.543049,0.895396,1.24932,0.496872,0.0184966,0.0523754,1,targeted_replanting
0.3949,0.799814,2.40959,0.686349,0.0367582,0.658027,2,assisted_regeneration
0.411315,0.843667,3.91974,0.0718037,0.052634,0.12634,0,monitoring_only
0.934923,0.178302,0.925626,0.156137,0.25279,0.938842,2,assisted_regeneration
0.671076,0.469717,3.59055,0.527638,0.0322708,0.367712,2,assisted_regeneration
0.929098,0.715283,5.24649,0.435394,0.137306,0.705099,3,critical_afforestation
0.972186,0.224811,3.70642,0.553364,0.124638,0.468993,3,critical_afforestation
0.547008,0.715171,4.77011,0.246499,0.279622,0.715055,0,monitoring_only
0.609889,0.373429,1.5437,0.477334,0.111302,0.48742,3,critical_afforestation
0.656365,0.809769,4.63865,0.0716599,0.0307125,0.117899,3,critical_afforestation
0.839169,0.434082,3.47036,0.30496,0.236172,0.0419534,3,critical_afforestation
0.659072,0.300214,4.24607,0.508819,0.0552175,0.116119,2,assisted_regeneration
0.114647,0.833492,2.26352,0.0963509,0.0768415,0.423938,1,targeted_replanting
0.94243,0.670234,3.65392,0.273245,0.198604,0.612217,3,critical_afforestation
0.660934,0.470378,3.57073,0.0210992,0.0351557,0.360564,0,monitoring_only
0.869917,0.868823,3.0046,0.428984,0.0473932,0.888528,3,critical_afforestation
0.424738,0.58191,4.17499,0.60585,0.240501,0.798701,2,assisted_regeneration
0.474716,0.569635,3.11662,0.409753,0.111916,0.636262,0,monitoring_only
0.688856,0.388982,2.72316,0.493999,0.0150212,0.466885,3,critical_afforestation
0.776404,0.767772,4.74313,0.333283,0.284446,0.512171,3,critical_afforestation
0.0784587,0.568226,2.75967,0.159813,0.273495,0.0470525,0,monitoring_only
0.407343,0.597318,4.23063,0.619296,0.203599,0.335324,2,assisted_regeneration
0.769856,0.848969,4.7107,0.288096,0.172614,0.920674,3,critical_afforestation
0.992236,0.31594,4.76581,0.218221,0.017441,0.163077,3,critical_afforestation
0.0116425,0.732729,3.73043,0.387311,0.0985191,0.624465,0,monitoring_only
0.264808,0.748614,3.39077,0.330396,0.0586372,0.629356,0,monitoring_only
0.464849,0.150708,1.51911,0.126869,0.028238,0.26252,2,assisted_regeneration
0.222942,0.677868,2.18718,0.491616,0.207393,0.282459,1,targeted_replanting
0.0269222,0.764305,3.62129,0.230324,0.294007,0.231059,0,monitoring_only
0.539543,0.529093,4.69124,0.0515128,0.0873808,0.700361,0,monitoring_only
0.649399,0.188946,3.93903,0.789204,0.0953534,0.295687,2,assisted_regeneration
0.416062,0.163143,2.9059,0.711785,0.174847,0.621541,2,assisted_regeneration
0.369878,0.118841,0.572285,0.713821,0.0464717,0.267126,2,assisted_regeneration
0.985611,0.392887,3.94876,0.342635,0.219663,0.148145,3,critical_afforestation
0.477529,0.596972,4.97993,0.393446,0.173634,0.596597,0,monitoring_only
0.798069,0.556098,2.74752,0.228163,0.291537,0.32098,0,monitoring_only
0.287174,0.507821,0.482796,0.586787,0.206633,0.397448,1,targeted_replanting
0.830188,0.433801,3.8851,0.231371,0.147749,0.733549,0,monitoring_only
0.8237,0.644696,4.12975,0.29024,0.00542993,0.121197,3,critical_afforestation
0.267702,0.806593,2.90199,0.683681,0.210186,0.847693,0,monitoring_only
0.655855,0.761187,3.44989,0.108922,0.153931,0.556446,3,critical_afforestation
0.682015,0.672032,3.36846,0.0760428,0.0136067,0.0834201,0,monitoring_only
0.442616,0.333862,2.63005,0.306231,0.0801403,0.464099,0,monitoring_only
0.77378,0.852361,4.43703,0.427295,0.124502,0.199562,3,critical_afforestation
0.306885,0.788978,2.99052,0.38198,0.212217,0.126094,0,monitoring_only
0.484272,0.858219,3.73877,0.203751,0.224706,0.957768,0,monitoring_only
0.990152,0.595245,2.43179,0.151542,0.264035,0.461427,3,critical_afforestation
0.178676,0.366381,2.23946,0.293844,0.00347784,0.425169,0,monitoring_only
0.147783,0.461724,4.72223,0.0999803,0.170996,0.414476,0,monitoring_only
0.142199,0.361893,4.34561,0.431093,0.246356,0.183206,0,monitoring_only
0.998109,0.380745,4.11512,0.590837,0.253169,0.8644,2,assisted_regeneration
0.159913,0.440459,3.21893,0.0483747,0.202607,0.505337,0,monitoring_only
0.190239,0.848004,3.60889,0.674174,0.290554,0.156426,0,monitoring_only
0.694787,0.497976,4.88864,0.212956,0.265672,0.668985,3,critical_afforestation
0.759497,0.423498,5.29602,0.622002,0.097536,0.716223,3,critical_afforestation
0.527061,0.611498,2.05747,0.138466,0.220681,0.174387,1,targeted_replanting
0.982669,0.329075,3.59882,0.04981,0.0665574,0.9606,2,assisted_regeneration
0.0389089,0.107045,2.50029,0.18592,0.179745,0.633168,0,monitoring_only
0.620821,0.683915,3.6428,0.694927,0.0651058,0.43668,2,assisted_regeneration
0.606469,0.365962,4.16589,0.426792,0.15207,0.526271,0,monitoring_only
0.321245,0.289987,4.51069,0.645958,0.172615,0.614688,0,monitoring_only
0.89944,0.528022,2.26354,0.453402,0.295632,0.994309,3,critical_afforestation
0.552882,0.228879,4.38992,0.750848,0.044961,0.930951,2,assisted_regeneration
0.24634,0.322378,4.37903,0.201821,0.133998,0.0540018,0,monitoring_only
0.0883585,0.509839,3.15687,0.0563096,0.249263,0.989248,0,monitoring_only
0.107119,0.879511,4.20947,0.246163,0.261845,0.139518,0,monitoring_only
0.897329,0.295136,3.49664,0.355657,0.0561397,0.0744751,3,critical_afforestation
0.250309,0.473628,2.27149,0.265519,0.00774997,0.011052,0,monitoring_only
0.907005,0.522413,3.92719,0.439424,0.00598026,0.95718,0,monitoring_only
0.120118,0.670327,2.52213,0.452238,0.266795,0.712675,0,monitoring_only
0.983935,0.517602,4.31597,0.254939,0.112016,0.255003,3,critical_afforestation
0.833349,0.686722,2.7945,0.728167,0.233612,0.24478,0,monitoring_only
0.116229,0.791368,5.51931,0.297947,0.0216158,0.34838,0,monitoring_only
0.0860565,0.326228,3.25332,0.41379,0.0436273,0.550015,0,monitoring_only
0.803437,0.768529,4.55673,0.408351,0.0696241,0.736412,0,monitoring_only
0.0780663,0.310184,4.12831,0.69952,0.248412,0.134575,0,monitoring_only
0.262181,0.74748,4.25387,0.579889,0.00831616,0.977447,0,monitoring_only
0.80125,0.609323,0.202135,0.215031,0.196429,0.874585,3,critical_afforestation
0.90758,0.554827,2.36344,0.555647,0.117319,0.620958,3,critical_afforestation
0.767652,0.471146,3.54396,0.162466,0.211447,0.220259,0,monitoring_only
0.889893,0.53634,3.91533,0.787657,0.269807,0.374424,3,critical_afforestation
0.559888,0.287663,5.05293,0.630982,0.26107,0.919688,2,assisted_regeneration
0.779611,0.498453,3.71633,0.0712192,0.125881,0.657893,0,monitoring_only
0.344186,0.586805,3.95945,0.682553,0.0959773,0.569397,0,monitoring_only
0.785214,0.405253,2.54777,0.462466,0.0698209,0.441215,0,monitoring_only
0.679741,0.40547,3.30196,0.156787,0.169546,0.310188,0,monitoring_only
0.57483,0.377936,3.99755,0.046379,0.0689711,0.761999,2,assisted_regeneration
0.992301,0.754322,4.39331,0.298345,0.285267,0.696908,3,critical_afforestation
0.46978,0.407554,2.80365,0.474151,0.259811,0.539356,2,assisted_regeneration
0.619247,0.564261,4.17784,0.711436,0.0746428,0.99225,2,assisted_regeneration
0.509906,0.87777,1.85176,0.766773,0.0208191,0.965332,1,targeted_replanting
0.260511,0.124076,4.30804,0.267251,0.256274,0.146805,0,monitoring_only
0.330365,0.275922,5.12814,0.0395455,0.0574981,0.330187,0,monitoring_only
0.978786,0.840181,5.27514,0.756178,0.201368,0.92305,3,critical_afforestation
0.39211,0.673364,3.82967,0.552574,0.0476705,0.64526,2,assisted_regeneration
0.679406,0.401167,3.18129,0.247848,0.140164,0.74247,0,monitoring_only
0.567097,0.171816,3.94267,0.729094,0.181493,0.745198,2,assisted_regeneration
0.889805,0.511148,2.77492,0.739828,0.260877,0.886866,3,critical_afforestation
0.75769,0.727096,4.54912,0.311413,0.204946,0.38652,0,monitoring_only
0.0806514,0.438312,2.09669,0.00999534,0.0114579,0.635158,0,monitoring_only
0.355442,0.775185,3.99899,0.13528,0.107451,0.0935164,0,monitoring_only
0.711914,0.33239,4.03142,0.727256,0.14358,0.221164,3,critical_afforestation
0.161357,0.496129,3.90144,0.0218484,0.00938439,0.392422,0,monitoring_only
0.503439,0.172147,3.39856,0.676811,0.136099,0.0936461,2,assisted_regeneration
0.317769,0.520457,0.350869,0.247048,0.219649,0.306794,1,targeted_replanting
0.0647542,0.788845,3.32309,0.151876,0.000192432,0.309679,0,monitoring_only
0.997146,0.221762,3.54508,0.729715,0.0808924,0.520592,3,critical_afforestation
0.929365,0.587654,4.14829,0.566845,0.203953,0.446853,3,critical_afforestation
0.747526,0.351407,3.85529,0.0323041,0.0448537,0.736769,2,assisted_regeneration
0.201026,0.382732,1.58401,0.672213,0.0627933,0.693059,0,monitoring_only
0.988526,0.106866,4.88776,0.6972,0.112537,0.658609,3,critical_afforestation
0.630792,0.526393,5.01315,0.0567797,0.0743952,0.22616,0,monitoring_only
0.966075,0.888263,4.45088,0.219612,0.0505095,0.862665,3,critical_afforestation
0.0425789,0.217491,4.1393,0.794507,0.107252,0.648135,0,monitoring_only
0.173471,0.287403,1.62056,0.380668,0.254611,0.580082,0,monitoring_only
0.677247,0.28104,1.1558,0.197747,0.191067,0.796934,2,assisted_regeneration
0.90718,0.549705,3.98922,0.058678,0.101411,0.300194,3,critical_afforestation
0.175782,0.251927,4.0439,0.0114205,0.125549,0.386997,0,monitoring_only
0.317098,0.861324,3.73043,0.222416,0.0559606,0.241438,0,monitoring_only
0.588177,0.657059,0.967173,0.463654,0.200887,0.00392175,1,targeted_replanting
0.999661,0.600237,3.28348,0.433256,0.251749,0.21245,3,critical_afforestation
0.799665,0.103178,3.65593,0.20517,0.298055,0.124739,3,critical_afforestation
0.923563,0.476465,2.42801,0.0624611,0.0299934,0.70451,3,critical_afforestation
0.675013,0.747548,2.5668,0.168258,0.254074,0.164981,0,monitoring_only
0.877371,0.505595,3.83523,0.453666,0.264052,0.840565,3,critical_afforestation
0.507045,0.690623,1.8137,0.0156955,0.180975,0.172723,1,targeted_replanting
0.124159,0.645646,3.52125,0.109965,0.132116,0.567471,0,monitoring_only
0.709557,0.843574,3.78313,0.618327,0.0268995,0.129376,3,critical_afforestation
0.601475,0.393316,3.25522,0.0196876,0.0538827,0.697825,2,assisted_regeneration
0.48535,0.760293,4.50543,0.445219,0.266214,0.454336,0,monitoring_only
0.274991,0.308345,5.00325,0.664026,0.13806,0.178938,0,monitoring_only
0.784203,0.546025,2.03107,0.50883,0.172938,0.337119,3,critical_afforestation
0.82041,0.594355,0.52163,0.553879,0.0815039,0.299014,1,targeted_replanting
0.364186,0.454174,0.407119,0.10563,0.14738,0.756867,0,monitoring_only
0.927767,0.181892,3.49034,0.0398831,0.290621,0.275716,3,critical_afforestation
0.369742,0.447362,4.25298,0.438689,0.100511,0.946234,0,monitoring_only
0.107562,0.257588,1.33126,0.633964,0.0603085,0.162347,0,monitoring_only
0.166528,0.489851,3.32203,0.627687,0.0259019,0.281704,0,monitoring_only
0.494515,0.116499,2.86887,0.0498249,0.240078,0.971166,0,monitoring_only
0.079863,0.486733,3.7299,0.00794884,0.121966,0.288591,0,monitoring_only
0.718413,0.401863,3.92274,0.0883538,0.0186665,0.280054,0,monitoring_only
0.795096,0.110807,3.69932,0.782332,0.0149955,0.397058,2,assisted_regeneration
0.549468,0.598207,4.02017,0.128943,0.0810386,0.910729,0,monitoring_only
0.893348,0.350403,4.79595,0.0663954,0.235732,0.537132,3,critical_afforestation
0.954286,0.565899,3.30613,0.426064,0.0763772,0.997344,3,critical_afforestation
0.447581,0.808735,2.75997,0.758987,0.067895,0.0978259,2,assisted_regeneration
0.0891272,0.791528,4.71828,0.268452,0.116603,0.299522,0,monitoring_only
0.231264,0.502856,5.48531,0.268137,0.205742,0.599205,0,monitoring_only
0.657616,0.477008,3.93206,0.757318,0.157431,0.927805,2,assisted_regeneration
0.405784,0.526646,3.75489,0.538402,0.175447,0.622409,2,assisted_regeneration
0.685009,0.412258,3.67915,0.0458135,0.222862,0.473245,0,monitoring_only
0.666735,0.336077,4.46982,0.436755,0.179327,0.0278461,2,assisted_regeneration
0.605368,0.226107,4.63733,0.083708,0.0335717,0.537878,2,assisted_regeneration
0.157833,0.832072,3.13579,0.659552,0.252025,0.169467,0,monitoring_only
0.285915,0.149314,3.4809,0.549645,0.0957343,0.190263,0,monitoring_only
0.377862,0.376091,2.31581,0.431452,0.0224382,0.0576854,0,monitoring_only
0.824418,0.233152,4.81819,0.653531,0.00641598,0.0183043,3,critical_afforestation
0.682223,0.148427,3.41242,0.165474,0.0679293,0.890802,2,assisted_regeneration
0.644934,0.238201,1.57747,0.475444,0.252395,0.884604,2,assisted_regeneration
0.672137,0.464772,3.52886,0.207764,0.0663848,0.310747,3,critical_afforestation
0.503202,0.547158,3.43317,0.134312,0.126287,0.352401,0,monitoring_only
0.0396317,0.815492,2.90341,0.0500584,0.0317041,0.315141,0,monitoring_only
0.201121,0.647071,1.35515,0.791596,0.00465267,0.136624,1,targeted_replanting
0.140302,0.741571,3.93057,0.0943549,0.104398,0.628758,0,monitoring_only
0.0639967,0.542642,4.18548,0.620753,0.0635788,0.803841,0,monitoring_only
0.319477,0.261013,3.15698,0.55514,0.24571,0.81608,0,monitoring_only
0.78773,0.779884,4.26516,0.570922,0.211606,0.348915,3,critical_afforestation
0.115132,0.479612,4.32824,0.321072,0.155076,0.376749,0,monitoring_only
0.111423,0.716999,4.15041,0.331497,0.0168688,0.437067,0,monitoring_only
0.124264,0.105081,5.1304,0.287906,0.271797,0.486497,0,monitoring_only
0.269822,0.456511,0.815973,0.0744072,0.189571,0.235462,0,monitoring_only
0.202207,0.371105,3.74586,0.0276771,0.14428,0.231589,0,monitoring_only
0.0139611,0.337762,4.20856,0.334995,0.0632996,0.358035,0,monitoring_only
0.276502,0.639877,4.81841,0.386921,0.0353595,0.434809,0,monitoring_only
0.996294,0.759635,3.85848,0.114448,0.210266,0.8661,3,critical_afforestation
0.336486,0.791165,3.14472,0.432405,0.0725513,0.898291,0,monitoring_only
0.211259,0.740585,3.96198,0.102294,0.00888702,0.524092,0,monitoring_only
0.495714,0.749331,3.26077,0.24929,0.284649,0.638192,0,monitoring_only
0.229368,0.768067,2.61895,0.210296,0.121217,0.833326,0,monitoring_only
0.559645,0.654853,4.29855,0.438105,0.284002,0.0726423,3,critical_afforestation
0.400656,0.70793,3.16404,0.565978,0.213453,0.212554,2,assisted_regeneration
0.896841,0.276928,3.16092,0.198228,0.260139,0.169032,3,critical_afforestation
0.927919,0.865798,3.59739,0.140696,0.0427711,0.468044,3,critical_afforestation
0.713061,0.502515,4.5567,0.0150255,0.184339,0.335782,3,critical_afforestation
0.215694,0.310206,3.64709,0.137806,0.160778,0.380316,0,monitoring_only
0.473899,0.463636,5.15802,0.639769,0.0355816,0.750439,2,assisted_regeneration
0.305423,0.758612,3.85625,0.682898,0.00156174,0.144572,0,monitoring_only
0.798277,0.653991,3.57316,0.676905,0.117103,0.902402,3,critical_afforestation
0.0291741,0.222084,4.49682,0.41286,0.246269,0.0446867,0,monitoring_only
0.662492,0.450918,4.14688,0.506359,0.295539,0.981379,2,assisted_regeneration
0.323227,0.704106,3.44476,0.30544,0.247873,0.912885,0,monitoring_only
0.481005,0.655181,4.03518,0.560661,0.170854,0.618883,2,assisted_regeneration
0.322995,0.251659,2.95232,0.784689,0.299107,0.304335,0,monitoring_only
0.36479,0.694294,4.68734,0.2387,0.223325,0.564053,0,monitoring_only
0.674363,0.639874,3.34427,0.108351,0.0470023,0.361828,3,critical_afforestation
0.595494,0.2955,4.26431,0.430202,0.291695,0.334095,0,monitoring_only
0.244089,0.346061,4.23657,0.123204,0.280401,0.902423,2,assisted_regeneration
0.0436376,0.435524,3.33155,0.779865,0.272682,0.425981,0,monitoring_only
0.856022,0.638982,3.0085,0.602022,0.21552,0.0819679,3,critical_afforestation
0.492307,0.861153,3.2078,0.409399,0.249077,0.0922023,0,monitoring_only
0.61873,0.895794,4.44273,0.542698,0.29909,0.345433,2,assisted_regeneration
0.488499,0.651395,2.57057,0.267624,0.0249464,0.851152,0,monitoring_only
0.61894,0.429951,4.55334,0.573443,0.297237,0.881727,2,assisted_regeneration
0.626972,0.154766,5.49921,0.272638,0.175193,0.826111,2,assisted_regeneration
0.0150405,0.57439,2.6624,0.646232,0.196016,0.842941,0,monitoring_only
0.533259,0.485382,2.65792,0.0696012,0.0645822,0.581365,0,monitoring_only
0.502108,0.636576,2.70131,0.494198,0.132994,0.0882921,2,assisted_regeneration
0.0958175,0.871575,1.10281,0.474229,0.245033,0.922588,1,targeted_replanting
0.745882,0.233445,2.92564,0.0295895,0.0881215,0.684562,3,critical_afforestation
0.235859,0.396496,1.63455,0.204232,0.10194,0.41525,0,monitoring_only
0.0545253,0.560921,3.79162,0.423604,0.159081,0.0757077,0,monitoring_only
0.803159,0.380571,3.46337,0.119884,0.076213,0.282191,3,critical_afforestation
0.865132,0.24084,2.90375,0.254013,0.180292,0.834158,3,critical_afforestation
0.240695,0.578838,3.42831,0.237354,0.292682,0.856568,0,monitoring_only
0.687546,0.131505,3.0558,0.0919323,0.145464,0.120812,2,assisted_regeneration
0.00495067,0.401635,2.88042,0.246123,0.254784,0.228423,0,monitoring_only
0.72115,0.878157,0.256163,0.146662,0.247757,0.285153,1,targeted_replanting
0.46482,0.482566,4.82844,0.642796,0.156162,0.815138,2,assisted_regeneration
0.792483,0.181271,4.40446,0.251053,0.190748,0.162896,2,assisted_regeneration
0.393034,0.767431,3.45869,0.69273,0.0823055,0.269196,2,assisted_regeneration
0.351076,0.243231,4.65694,0.560983,0.13674,0.319541,2,assisted_regeneration
0.840785,0.300665,0.706625,0.787652,0.181763,0.898022,3,critical_afforestation
0.0386467,0.86995,3.53243,0.745779,0.072418,0.341556,0,monitoring_only
0.187165,0.720082,4.7862,0.634997,0.255277,0.139767,0,monitoring_only
0.412129,0.357526,2.81155,0.605766,0.222528,0.662402,2,assisted_regeneration
0.596338,0.617816,1.62986,0.521899,0.259014,0.266533,1,targeted_replanting
0.00511251,0.490213,4.13229,0.0970714,0.0365786,0.843866,0,monitoring_only
0.575148,0.813998,3.30111,0.776168,0.139468,0.670584,2,assisted_regeneration
0.378493,0.548235,3.78988,0.107438,0.0903609,0.714194,0,monitoring_only
0.630002,0.628649,4.25773,0.53663,0.049367,0.385252,2,assisted_regeneration
0.906974,0.21931,1.53035,0.114454,0.2833,0.888473,3,critical_afforestation
0.440872,0.299891,4.83966,0.0966962,0.100861,0.208014,2,assisted_regeneration
0.554579,0.121234,4.84259,0.558272,0.12224,0.542596,2,assisted_regeneration
0.46279,0.570596,1.24702,0.412027,0.254275,0.986119,1,targeted_replanting
0.118522,0.550014,4.13136,0.535537,0.289086,0.428219,0,monitoring_only
0.793113,0.346252,3.81728,0.647969,0.0663433,0.258836,3,critical_afforestation
0.885196,0.285707,3.49945,0.0702374,0.111743,0.379846,3,critical_afforestation
0.811467,0.462426,4.75865,0.686892,0.0389308,0.851721,3,critical_afforestation
0.947597,0.183026,4.12701,0.0640029,0.286459,0.187868,3,critical_afforestation
0.468029,0.782364,3.68993,0.720319,0.219318,0.778378,2,assisted_regeneration
0.652322,0.765505,2.24901,0.527692,0.00018497,0.66895,1,targeted_replanting
0.168342,0.576917,3.78829,0.387638,0.119713,0.0525308,0,monitoring_only
0.976808,0.821264,4.00171,0.370647,0.0228455,0.732105,3,critical_afforestation
0.580554,0.590789,3.79484,0.0163894,0.201371,0.555564,0,monitoring_only
0.261663,0.492732,3.83834,0.304854,0.0110635,0.038488,0,monitoring_only
0.805374,0.579984,4.54447,0.088838,0.0522729,0.286042,3,critical_afforestation
0.586491,0.168349,2.02347,0.498202,0.0266482,0.314947,2,assisted_regeneration
0.949675,0.273992,0.2786,0.567366,0.126926,0.334965,3,critical_afforestation
0.769977,0.546656,1.9795,0.757594,0.216234,0.125359,3,critical_afforestation
0.877265,0.189796,1.87876,0.611607,0.107146,0.93647,2,assisted_regeneration
0.54665,0.747674,1.90359,0.776589,0.0490901,0.0784566,1,targeted_replanting
0.517308,0.236179,3.20622,0.182139,0.042372,0.00333018,0,monitoring_only
0.757326,0.43476,4.8555,0.551156,0.0443532,0.813617,3,critical_afforestation
0.105014,0.487654,5.02849,0.206044,0.0652127,0.967875,0,monitoring_only
0.0540316,0.226344,0.993809,0.134557,0.0315202,0.321366,0,monitoring_only
0.983702,0.293732,2.12175,0.407243,0.280587,0.181451,3,critical_afforestation
0.916296,0.487513,5.53615,0.40474,0.0384494,0.965068,3,critical_afforestation
0.955661,0.18543,3.23076,0.752359,0.299049,0.522383,3,critical_afforestation
0.0623641,0.249734,3.98465,0.495327,0.175975,0.470064,0,monitoring_only
0.269301,0.118554,3.90329,0.317058,0.169541,0.544527,0,monitoring_only
0.901542,0.505159,4.84994,0.511416,0.0856466,0.822023,3,critical_afforestation
0.0894796,0.757825,2.49528,0.0774059,0.104557,0.220705,0,monitoring_only
0.451435,0.74865,5.17309,0.728872,0.26743,0.633566,2,assisted_regeneration
0.341291,0.383917,4.4846,0.237311,0.0209015,0.624597,0,monitoring_only
0.879851,0.649954,1.98059,0.168801,0.198468,0.62064,3,critical_afforestation
0.518076,0.891927,2.19684,0.361841,0.0797467,0.672976,1,targeted_replanting
0.290374,0.438725,3.88481,0.429548,0.285011,0.109466,0,monitoring_only
0.524301,0.831063,0.490143,0.517753,0.281233,0.219529,1,targeted_replanting
0.112446,0.722836,3.95937,0.546665,0.0348339,0.391265,0,monitoring_only
0.731203,0.241469,4.13918,0.266657,0.0826405,0.951067,3,critical_afforestation
0.618338,0.455387,3.27582,0.504946,0.227782,0.694967,2,assisted_regeneration
0.600709,0.844637,2.9234,0.184244,0.13326,0.648335,0,monitoring_only
0.437844,0.234044,3.71974,0.614933,0.240054,0.10824,2,assisted_regeneration
0.294244,0.146108,4.82552,0.39217,0.143878,0.477852,0,monitoring_only
0.0653807,0.313812,1.54582,0.141181,0.150723,0.11563,0,monitoring_only
0.947033,0.103884,4.69449,0.172883,0.113933,0.512863,3,critical_afforestation
0.416554,0.20168,4.07683,0.685495,0.197147,0.380728,2,assisted_regeneration
0.495922,0.441016,4.05886,0.778741,0.0830117,0.181172,2,assisted_regeneration
0.375767,0.711549,4.6244,0.681338,0.130108,0.0987756,2,assisted_regeneration
0.987877,0.270977,3.74827,0.46824,0.111957,0.616127,3,critical_afforestation
0.796172,0.779726,1.89627,0.0186482,0.205289,0.379876,3,critical_afforestation
0.0957602,0.890318,2.26605,0.0312864,0.192837,0.63243,1,targeted_replanting
0.608175,0.471343,4.15997,0.397794,0.0485799,0.199555,0,monitoring_only
0.484635,0.893707,4.3292,0.390713,0.0927076,0.711839,0,monitoring_only
0.793352,0.562251,0.0953102,0.729966,0.185884,0.91613,1,targeted_replanting
0.997316,0.148181,1.97165,0.261566,0.184904,0.234384,3,critical_afforestation
0.744307,0.188455,3.94579,0.275423,0.266495,0.209471,2,assisted_regeneration
0.864929,0.510351,4.16675,0.310077,0.121504,0.230313,0,monitoring_only
0.502635,0.837452,3.93341,0.42895,0.0416287,0.721428,0,monitoring_only
0.373598,0.178785,4.56822,0.35911,0.193013,0.530698,2,assisted_regeneration
0.64328,0.557372,3.69566,0.638503,0.263591,0.943919,2,assisted_regeneration
0.749418,0.748801,5.0519,0.3169,0.0938976,0.027039,0,monitoring_only
0.227534,0.886475,4.05224,0.759883,0.222122,0.389355,0,monitoring_only
0.503387,0.826401,3.21523,0.204086,0.186412,0.225126,0,monitoring_only
0.113791,0.184835,3.78118,0.426096,0.226818,0.0438309,0,monitoring_only
0.216353,0.161441,4.26971,0.344363,0.0350461,0.880856,0,monitoring_only
0.881859,0.26421,3.08571,0.112343,0.202358,0.808453,3,critical_afforestation
0.144732,0.323911,4.66368,0.784345,0.185486,0.336066,0,monitoring_only
0.811348,0.792644,3.98782,0.566111,0.256158,0.463332,3,critical_afforestation
0.372596,0.61617,2.19929,0.369011,0.0549996,0.653323,1,targeted_replanting
0.663521,0.853779,3.4833,0.133323,0.272436,0.26196,0,monitoring_only
0.910326,0.435078,2.46478,0.701053,0.244077,0.540655,3,critical_afforestation
0.780899,0.428101,3.53608,0.287574,0.0802504,0.508726,3,critical_afforestation
0.825941,0.323692,4.62359,0.249921,0.275815,0.776393,3,critical_afforestation
0.261149,0.450014,3.81797,0.0132793,0.263553,0.389475,0,monitoring_only
0.361675,0.732734,4.15578,0.713623,0.291719,0.77044,2,assisted_regeneration
0.732792,0.657359,3.63352,0.360351,0.0316319,0.217913,0,monitoring_only
0.777235,0.731785,5.09638,0.534285,0.111002,0.580674,0,monitoring_only
0.790052,0.764556,3.68473,0.316726,0.210745,0.141498,3,critical_afforestation
0.740108,0.103433,3.45997,0.781492,0.00654923,0.486689,2,assisted_regeneration
0.231623,0.289829,3.34566,0.143219,0.141908,0.896204,0,monitoring_only
0.289087,0.623402,3.18029,0.695265,0.086911,0.311657,0,monitoring_only
0.942041,0.456975,4.99671,0.500718,0.145092,0.483533,3,critical_afforestation
0.55386,0.193962,5.27283,0.650263,0.258972,0.354388,3,critical_afforestation
0.75445,0.151833,1.60757,0.351279,0.0448624,0.966861,3,critical_afforestation
0.599196,0.85468,0.595864,0.107246,0.0530771,0.320421,3,critical_afforestation
0.924502,0.77876,4.02081,0.415595,0.119702,0.308937,3,critical_afforestation
0.868782,0.355237,4.71137,0.599983,0.000341408,0.661133,2,assisted_regeneration
0.261375,0.611435,4.31315,0.334214,0.00622383,0.191327,0,monitoring_only
0.884709,0.217405,2.44328,0.645478,0.250214,0.0696395,3,critical_afforestation
0.300039,0.207978,3.82474,0.683752,0.252516,0.432858,0,monitoring_only
0.44098,0.366911,4.94876,0.649012,0.251219,0.0982917,2,assisted_regeneration
0.851234,0.324991,2.60342,0.359506,0.0835392,0.817889,2,assisted_regeneration
0.324019,0.883507,2.18185,0.298201,0.242525,0.849775,1,targeted_replanting
0.290772,0.119486,3.39038,0.38121,0.289594,0.581099,0,monitoring_only
0.668657,0.537833,3.28878,0.279371,0.107633,0.197556,0,monitoring_only
0.999676,0.783298,4.77428,0.161775,0.128624,0.466033,3,critical_afforestation
0.131057,0.120725,3.6536,0.254632,0.0899055,0.785211,0,monitoring_only
0.701061,0.542982,4.37731,0.393681,0.164044,0.486181,0,monitoring_only
0.526955,0.403995,4.21984,0.47213,0.206201,0.686268,2,assisted_regeneration
0.410618,0.272717,1.24861,0.787337,0.259669,0.648485,2,assisted_regeneration
0.749859,0.288294,3.60014,0.545496,0.144922,0.159354,3,critical_afforestation
0.554836,0.751556,3.77312,0.290451,0.0120934,0.109832,0,monitoring_only
